# {'seed': 164862, 'leaf_prob': 0.1, 'mutation_prob': 0.05, 'swap_terminal_prob': 0.5, 'swap_operator_prob': 0.5, 'crossover_prob': 0.9, 'population_size': 100, 'tournament_size': 2, 'elitism_size': 1, 'max_generations': 100, 'max_depth': 7, 'verbose': True, 'dataset': <Datasets.BREAST_CANCER: 'breast_cancer_coimbra'>}
Generation,BestFit,AvgFit,WorstFit,Repetitions,ChildImproved,ChildWorsened
G0,0.10563401786440331,0.022084896845241887,1.356957979045803e-05,7,56,43
G1,0.14152234824124107,0.027890937430861986,0.00048318135702285925,4,50,49
G2,0.14152234824124107,0.028971927970778428,0.00048318135702285925,4,51,48
G3,0.14152234824124107,0.029470849190652224,4.09297286671355e-05,3,48,51
G4,0.14152234824124107,0.03148594378286566,1.356957979045803e-05,6,46,53
G5,0.14152234824124107,0.031164611254769915,0.00031796836904549107,3,55,44
G6,0.14152234824124107,0.03198131280706711,0.00048318135702285925,5,52,47
G7,0.14152234824124107,0.035764687801118675,0.0009036810677518624,3,44,55
G8,0.14152234824124107,0.03240213966431373,1.356957979045803e-05,2,48,51
G9,0.14152234824124107,0.03553407186387632,0.00048318135702285925,6,55,44
G10,0.14152234824124107,0.03821969838975014,0.00048318135702285925,3,63,36
G11,0.14152234824124107,0.04436233187495014,0.0035719888987270068,3,38,61
G12,0.14152234824124107,0.0408803953648492,0.00020485392158005666,4,47,52
G13,0.14152234824124107,0.04328831183083597,1.356957979045803e-05,5,50,49
G14,0.14152234824124107,0.04674644638524073,1.356957979045803e-05,4,49,50
G15,0.14152234824124107,0.04786456454568713,0.00048318135702285925,9,43,56
G16,0.14152234824124107,0.04738635493373967,0.00012221647083594456,6,42,57
G17,0.14152234824124107,0.046785764067810175,1.356957979045803e-05,7,58,41
G18,0.14152234824124107,0.051991954347161216,0.0009036810677518624,7,49,50
G19,0.14152234824124107,0.0520610883886409,0.00048318135702285925,5,46,53
G20,0.14152234824124107,0.04562020317406177,0.00031796836904549107,3,47,52
G21,0.14152234824124107,0.046909490030660826,0.00031796836904549107,6,48,51
G22,0.14152234824124107,0.047126476281031386,0.00031796836904549107,11,45,54
G23,0.14152234824124107,0.04824801032699907,0.00048318135702285925,5,42,57
G24,0.14152234824124107,0.05122182673619777,0.00021625346711387603,6,49,50
G25,0.14152234824124107,0.054041576183831944,1.356957979045803e-05,4,50,49
G26,0.14152234824124107,0.056761662244290516,0.00048318135702285925,4,45,54
G27,0.14152234824124107,0.05626746444561137,0.00020485392158005666,4,46,53
G28,0.14152234824124107,0.05759211259988825,0.00031796836904549107,0,45,54
G29,0.14152234824124107,0.05694124834288682,0.00048318135702285925,1,56,43
G30,0.14152234824124107,0.06458914072469452,0.00048318135702285925,6,48,51
G31,0.14152234824124107,0.06968348707794647,0.00048318135702285925,3,46,53
G32,0.158915333219876,0.06883047556786422,1.356957979045803e-05,5,52,47
G33,0.158915333219876,0.07501525382255815,0.001668923246851492,9,58,41
G34,0.158915333219876,0.08601781243482937,0.0009036810677518624,1,51,48
G35,0.158915333219876,0.08574886180758026,0.00048318135702285925,2,47,52
G36,0.158915333219876,0.08794862300817664,0.00048318135702285925,3,50,49
G37,0.158915333219876,0.08481466140108966,0.0009036810677518624,4,50,49
G38,0.17607709590189274,0.08986878509414781,0.008868197423195136,1,42,57
G39,0.17607709590189274,0.07938722814670006,0.00048318135702285925,0,51,48
G40,0.17607709590189274,0.08463736615182116,0.001668923246851492,2,54,45
G41,0.2100218631442403,0.09488843514485022,0.00031796836904549107,6,48,51
G42,0.2100218631442403,0.0934864284418076,0.00048318135702285925,4,50,49
G43,0.2100218631442403,0.09523751980751208,0.000332706018194225,9,48,51
G44,0.2100218631442403,0.0918094621319046,0.00048318135702285925,5,38,61
G45,0.2100218631442403,0.07868921464447691,0.00020485392158005666,3,48,51
G46,0.2100218631442403,0.0811509103415889,0.00048318135702285925,0,52,47
G47,0.2100218631442403,0.09462903019587854,0.00048318135702285925,1,50,49
G48,0.2100218631442403,0.09647862827624007,0.00048318135702285925,1,47,52
G49,0.2100218631442403,0.09557911786177745,0.00048318135702285925,4,48,51
G50,0.2100218631442403,0.09695732267374252,0.00048318135702285925,4,48,51
G51,0.2100218631442403,0.1052376447126646,0.00048318135702285925,0,40,59
G52,0.2100218631442403,0.10109638523590844,0.00048318135702285925,2,49,50
G53,0.2100218631442403,0.10375674569480911,0.00048318135702285925,2,33,66
G54,0.2100218631442403,0.08635564579758323,0.00031796836904549107,1,52,47
G55,0.2100218631442403,0.09981393385902235,0.00048318135702285925,0,47,52
G56,0.2100218631442403,0.11418018470398138,0.00048318135702285925,1,49,50
G57,0.2100218631442403,0.11647681980948085,0.016781291760210985,7,55,44
G58,0.2100218631442403,0.12557464893244993,0.00048318135702285925,5,44,55
G59,0.2100218631442403,0.1159831700966852,0.00048318135702285925,5,38,61
G60,0.2100218631442403,0.10276275826632716,0.00048318135702285925,3,41,58
G61,0.2100218631442403,0.0989029699670246,0.00048318135702285925,3,57,42
G62,0.2100218631442403,0.1048896596387484,0.008868197423195136,3,46,53
G63,0.2100218631442403,0.10250755153300506,0.00048318135702285925,1,43,56
G64,0.2100218631442403,0.10008141254476045,0.00048318135702285925,0,41,58
G65,0.2100218631442403,0.09516017191392448,0.00048318135702285925,2,51,48
G66,0.2100218631442403,0.11249455392670335,0.00048318135702285925,4,54,45
G67,0.2100218631442403,0.1159633743248612,0.008868197423195136,3,50,49
G68,0.2100218631442403,0.12617526032877474,0.00048318135702285925,2,51,48
G69,0.2100218631442403,0.12613069471340763,0.00048318135702285925,2,46,53
G70,0.2269377666679807,0.11636806648812398,0.00048318135702285925,1,48,51
G71,0.2269377666679807,0.11808157664684471,0.00048318135702285925,2,57,42
G72,0.2269377666679807,0.13205282658466225,0.00048318135702285925,3,49,50
G73,0.2269377666679807,0.12673160656415666,0.0009036810677518624,1,57,42
G74,0.2269377666679807,0.1379027556950423,0.00048318135702285925,4,47,52
G75,0.2269377666679807,0.13551826782880838,0.0009036810677518624,7,52,47
G76,0.2269377666679807,0.13947847110250844,0.00048318135702285925,2,49,50
G77,0.2269377666679807,0.14424690440483062,0.008868197423195136,5,43,56
G78,0.2269377666679807,0.12173411840952822,0.00048318135702285925,0,50,49
G79,0.2269377666679807,0.12967784635862986,0.00048318135702285925,5,56,43
G80,0.2269377666679807,0.14393250686071626,0.008868197423195136,1,54,45
G81,0.2269377666679807,0.14930791881831743,0.00048318135702285925,2,46,53
G82,0.2269377666679807,0.1339720925233683,0.00048318135702285925,0,55,44
G83,0.2269377666679807,0.1389082684260939,0.00048318135702285925,2,37,62
G84,0.2269377666679807,0.12158878763197058,0.00048318135702285925,4,46,53
G85,0.2269377666679807,0.11902567883066346,0.00048318135702285925,3,51,48
G86,0.2269377666679807,0.12080465275090349,0.00048318135702285925,1,59,40
G87,0.2269377666679807,0.14602729807258938,0.00048318135702285925,3,45,54
G88,0.2269377666679807,0.14234380716707815,0.00048318135702285925,0,51,48
G89,0.2269377666679807,0.1489523770691618,0.00048318135702285925,1,44,55
G90,0.2269377666679807,0.13934391743967167,0.00048318135702285925,4,45,54
G91,0.2269377666679807,0.13987924053346945,0.016781291760210985,1,52,47
G92,0.2269377666679807,0.15693580074073707,0.00048318135702285925,5,46,53
G93,0.2269377666679807,0.1455401018399181,0.00048318135702285925,5,48,51
G94,0.2269377666679807,0.14906750476748973,0.00048318135702285925,3,41,58
G95,0.2269377666679807,0.14569785929306453,0.008868197423195136,0,50,49
G96,0.2269377666679807,0.14619695813784747,0.00048318135702285925,1,50,49
G97,0.2269377666679807,0.14719661025346878,0.00048318135702285925,3,43,56
G98,0.2269377666679807,0.13287739323508949,0.007749803551499678,1,47,52
G99,0.2269377666679807,0.13926229718256816,0.008868197423195136,3,56,43
T,0.06876466356517148,0,0,0,0,0
# --- 38.592507123947144 seconds ---
